Thickness,Time,Outer_Temperature,Profile
0.135263157894737,1030.07518796992,20.1841591192977,sin
0.135263157894737,1037.59398496241,20.1865608173561,sin
0.135263157894737,1045.11278195489,20.188968252233,sin
0.135263157894737,1052.63157894737,20.1913928909965,sin
0.135263157894737,1060.15037593985,20.1938390916623,sin
0.135263157894737,1067.66917293233,20.1962953060893,sin
0.135263157894737,1075.18796992481,20.198763458696,sin
0.135263157894737,1082.70676691729,20.2012354965548,sin
0.135263157894737,1090.22556390977,20.203705693773,sin
0.135263157894737,1097.74436090226,20.2061817088958,sin
0.135263157894737,1105.26315789474,20.2086622634777,sin
0.135263157894737,1112.78195488722,20.2111395260841,sin
0.135263157894737,1120.3007518797,20.2136105026535,sin
0.135263157894737,1127.81954887218,20.2160721991244,sin
0.135263157894737,1135.33834586466,20.2185330565511,sin
0.135263157894737,1142.85714285714,20.220996752014,sin
0.135263157894737,1150.37593984962,20.2234556382432,sin
0.135263157894737,1157.89473684211,20.2259087487221,sin
0.135263157894737,1165.41353383459,20.2283551169342,sin
0.135263157894737,1172.93233082707,20.2307926318287,sin
0.135263157894737,1180.45112781955,20.2332192452243,sin
0.135263157894737,1187.96992481203,20.2356346502028,sin
0.135263157894737,1195.48872180451,20.2380376414628,sin
0.135263157894737,1203.00751879699,20.2404270137029,sin
0.135263157894737,1210.52631578947,20.2428002607565,sin
0.135263157894737,1218.04511278195,20.2451543085907,sin
0.135263157894737,1225.56390977444,20.2474889999795,sin
0.135263157894737,1233.08270676692,20.2498028025438,sin
0.135263157894737,1240.6015037594,20.2520941839047,sin
0.135263157894737,1248.12030075188,20.2543638342541,sin
0.135263157894737,1255.63909774436,20.2566163914392,sin
0.135263157894737,1263.15789473684,20.2588491687286,sin
0.135263157894737,1270.67669172932,20.2610623098204,sin
0.135263157894737,1278.1954887218,20.2632629005767,sin
0.135263157894737,1285.71428571429,20.2654511757859,sin
0.135263157894737,1293.23308270677,20.2676283755427,sin
0.135263157894737,1300.75187969925,20.2697956042934,sin
0.135263157894737,1308.27067669173,20.2719561978902,sin
0.135263157894737,1315.78947368421,20.2741216485367,sin
0.135263157894737,1323.30827067669,20.2762939972988,sin
0.135263157894737,1330.82706766917,20.2784662033123,sin
0.135263157894737,1338.34586466165,20.2806368680072,sin
0.135263157894737,1345.86466165414,20.2828061786944,sin
0.135263157894737,1353.38345864662,20.2849694625577,sin
0.135263157894737,1360.9022556391,20.2871261382159,sin
0.135263157894737,1368.42105263158,20.2892910302429,sin
0.135263157894737,1375.93984962406,20.2914618941065,sin
0.135263157894737,1383.45864661654,20.2936403866156,sin
0.135263157894737,1390.97744360902,20.2958277811624,sin
0.135263157894737,1398.4962406015,20.2980264417026,sin
0.135263157894737,1406.01503759398,20.3002353548765,sin
0.135263157894737,1413.53383458647,20.3024404984605,sin
0.135263157894737,1421.05263157895,20.3046453146683,sin
0.135263157894737,1428.57142857143,20.3068468223087,sin
0.135263157894737,1436.09022556391,20.3090409025821,sin
0.135263157894737,1443.60902255639,20.3112253697958,sin
0.135263157894737,1451.12781954887,20.3134018041118,sin
0.135263157894737,1458.64661654135,20.3155738605099,sin
0.135263157894737,1466.16541353383,20.3177386374242,sin
0.135263157894737,1473.68421052632,20.3198943868208,sin
0.135263157894737,1481.2030075188,20.3220404608556,sin
0.135263157894737,1488.72180451128,20.324176899673,sin
0.135263157894737,1496.24060150376,20.3263031645682,sin
0.135263157894737,1503.75939849624,20.3284187168366,sin
0.135263157894737,1511.27819548872,20.3305223273976,sin
0.135263157894737,1518.7969924812,20.3326048853432,sin
0.135263157894737,1526.31578947368,20.3346703171129,sin
0.135263157894737,1533.83458646617,20.3367173623097,sin
0.135263157894737,1541.35338345865,20.3387447605363,sin
0.135263157894737,1548.87218045113,20.3407512513958,sin
0.135263157894737,1556.39097744361,20.3427371103108,sin
0.135263157894737,1563.90977443609,20.3447026184292,sin
0.135263157894737,1571.42857142857,20.3466461398132,sin
0.135263157894737,1578.94736842105,20.3485669318544,sin
0.135263157894737,1586.46616541353,20.3504709697341,sin
0.135263157894737,1593.98496240602,20.3523580251319,sin
0.135263157894737,1601.5037593985,20.3542213154125,sin
0.135263157894737,1609.02255639098,20.3560836602866,sin
0.135263157894737,1616.54135338346,20.3579612601626,sin
0.135263157894737,1624.06015037594,20.3598454355318,sin
0.135263157894737,1631.57894736842,20.3617209654361,sin
0.135263157894737,1639.0977443609,20.3635745235669,sin
0.135263157894737,1646.61654135338,20.3654153100013,sin
0.135263157894737,1654.13533834586,20.3672459922207,sin
0.135263157894737,1661.65413533835,20.3690860441645,sin
0.135263157894737,1669.17293233083,20.3709405952255,sin
0.135263157894737,1676.69172932331,20.3728082313657,sin
0.135263157894737,1684.21052631579,20.3746903683236,sin
0.135263157894737,1691.72932330827,20.3765738731458,sin
0.135263157894737,1699.24812030075,20.3784622442879,sin
0.135263157894737,1706.76691729323,20.3803533996426,sin
0.135263157894737,1714.28571428571,20.3822415084733,sin
0.135263157894737,1721.8045112782,20.3841230693124,sin
0.135263157894737,1729.32330827068,20.3859945806918,sin
0.135263157894737,1736.84210526316,20.3878685480443,sin
0.135263157894737,1744.36090225564,20.3897451313503,sin
0.135263157894737,1751.87969924812,20.391617325712,sin
0.135263157894737,1759.3984962406,20.3934840828392,sin
0.135263157894737,1766.91729323308,20.3953443544416,sin
0.135263157894737,1774.43609022556,20.3972020754156,sin
0.135263157894737,1781.95488721805,20.3990562975497,sin
0.135263157894737,1789.47368421053,20.4009053589186,sin
0.135263157894737,1796.99248120301,20.4027488817149,sin
0.135263157894737,1804.51127819549,20.4045864881312,sin
0.135263157894737,1812.03007518797,20.4064087787713,sin
0.135263157894737,1819.54887218045,20.4082167281676,sin
0.135263157894737,1827.06766917293,20.4100103622458,sin
0.135263157894737,1834.58646616541,20.4117882257392,sin
0.135263157894737,1842.10526315789,20.4135488633811,sin
0.135263157894737,1849.62406015038,20.4152906582123,sin
0.135263157894737,1857.14285714286,20.4170122020417,sin
0.135263157894737,1864.66165413534,20.4187120362493,sin
0.135263157894737,1872.18045112782,20.420388688271,sin
0.135263157894737,1879.6992481203,20.4220406855428,sin
0.135263157894737,1887.21804511278,20.4236723871777,sin
0.135263157894737,1894.73684210526,20.4252872472768,sin
0.135263157894737,1902.25563909774,20.4268938922158,sin
0.135263157894737,1909.77443609023,20.4284875804276,sin
0.135263157894737,1917.29323308271,20.4300495275295,sin
0.135263157894737,1924.81203007519,20.4316063305461,sin
0.135263157894737,1932.33082706767,20.4331668175691,sin
0.135263157894737,1939.84962406015,20.4347472105976,sin
0.135263157894737,1947.36842105263,20.4363245090797,sin
0.135263157894737,1954.88721804511,20.4378938234534,sin
0.135263157894737,1962.40601503759,20.4394450648539,sin
0.135263157894737,1969.92481203008,20.4409813601147,sin
0.135263157894737,1977.44360902256,20.4425202986921,sin
0.135263157894737,1984.96240601504,20.4440634938076,sin
0.135263157894737,1992.48120300752,20.4456247276533,sin
0.135263157894737,2000,20.4472043743767,sin
0.135263157894737,2007.51879699248,20.4487926826144,sin
0.135263157894737,2015.03759398496,20.4503903972893,sin
0.135263157894737,2022.55639097744,20.4519846636069,sin
0.135263157894737,2030.07518796992,20.4535787666651,sin
0.135263157894737,2037.59398496241,20.45518108271,sin
0.135263157894737,2045.11278195489,20.4567789811395,sin
0.135263157894737,2052.63157894737,20.4583689480488,sin
0.135263157894737,2060.15037593985,20.4599474695332,sin
0.135263157894737,2067.66917293233,20.4615188065571,sin
0.135263157894737,2075.18796992481,20.4630991007159,sin
0.135263157894737,2082.70676691729,20.4646748031396,sin
0.135263157894737,2090.22556390977,20.4662451526201,sin
0.135263157894737,2097.74436090226,20.4678093879491,sin
0.135263157894737,2105.26315789474,20.4693665681978,sin
0.135263157894737,2112.78195488722,20.4709154492616,sin
0.135263157894737,2120.3007518797,20.4724555149734,sin
0.135263157894737,2127.81954887218,20.4739859379313,sin
0.135263157894737,2135.33834586466,20.4755058907334,sin
0.135263157894737,2142.85714285714,20.4770125354053,sin
0.135263157894737,2150.37593984962,20.4784992984047,sin
0.135263157894737,2157.89473684211,20.4799682511199,sin
0.135263157894737,2165.41353383459,20.4814177947294,sin
0.135263157894737,2172.93233082707,20.482846330412,sin
0.135263157894737,2180.45112781955,20.4842537639918,sin
0.135263157894737,2187.96992481203,20.485643799807,sin
0.135263157894737,2195.48872180451,20.4870132910699,sin
0.135263157894737,2203.00751879699,20.4883616850619,sin
0.135263157894737,2210.52631578947,20.4896917596464,sin
0.135263157894737,2218.04511278195,20.4910103607134,sin
0.135263157894737,2225.56390977444,20.4923028713139,sin
0.135263157894737,2233.08270676692,20.4935893972113,sin
0.135263157894737,2240.6015037594,20.4948854066207,sin
0.135263157894737,2248.12030075188,20.4961969854068,sin
0.135263157894737,2255.63909774436,20.4975045160394,sin
0.135263157894737,2263.15789473684,20.498793539427,sin
0.135263157894737,2270.67669172932,20.5000647016094,sin
0.135263157894737,2278.1954887218,20.5013282248926,sin
0.135263157894737,2285.71428571429,20.5025954096864,sin
0.135263157894737,2293.23308270677,20.5038806571723,sin
0.135263157894737,2300.75187969925,20.5051810925133,sin
0.135263157894737,2308.27067669173,20.506501101404,sin
0.135263157894737,2315.78947368421,20.5078257576775,sin
0.135263157894737,2323.30827067669,20.5091571971977,sin
0.135263157894737,2330.82706766917,20.5104948587185,sin
0.135263157894737,2338.34586466165,20.511832209718,sin
0.135263157894737,2345.86466165414,20.5131655778487,sin
0.135263157894737,2353.38345864662,20.5144912907629,sin
0.135263157894737,2360.9022556391,20.5158191259619,sin
0.135263157894737,2368.42105263158,20.5171540152676,sin
0.135263157894737,2375.93984962406,20.5184869117154,sin
0.135263157894737,2383.45864661654,20.5198167324341,sin
0.135263157894737,2390.97744360902,20.5211423945529,sin
0.135263157894737,2398.4962406015,20.5224680526394,sin
0.135263157894737,2406.01503759398,20.5237938234917,sin
0.135263157894737,2413.53383458647,20.5251175045972,sin
0.135263157894737,2421.05263157895,20.5264388243467,sin
0.135263157894737,2428.57142857143,20.5277575111315,sin
0.135263157894737,2436.09022556391,20.5290642366295,sin
0.135263157894737,2443.60902255639,20.530359304852,sin
0.135263157894737,2451.12781954887,20.5316431722766,sin
0.135263157894737,2458.64661654135,20.5329144045575,sin
0.135263157894737,2466.16541353383,20.534171567349,sin
0.135263157894737,2473.68421052632,20.5354114968729,sin
0.135263157894737,2481.2030075188,20.5366332481023,sin
0.135263157894737,2488.72180451128,20.5378353513862,sin
0.135263157894737,2496.24060150376,20.5390161842978,sin
0.135263157894737,2503.75939849624,20.5401741396707,sin
0.135263157894737,2511.27819548872,20.5413128044778,sin
0.135263157894737,2518.7969924812,20.5424358739238,sin
0.135263157894737,2526.31578947368,20.5435524835041,sin
0.135263157894737,2533.83458646617,20.5446563570471,sin
0.135263157894737,2541.35338345865,20.5457263379558,sin
0.135263157894737,2548.87218045113,20.5467928092332,sin
0.135263157894737,2556.39097744361,20.547866850813,sin
0.135263157894737,2563.90977443609,20.5489662668329,sin
0.135263157894737,2571.42857142857,20.5500636601376,sin
0.135263157894737,2578.94736842105,20.5511515713046,sin
0.135263157894737,2586.46616541353,20.5522159948098,sin
0.135263157894737,2593.98496240602,20.5532683859434,sin
0.135263157894737,2601.5037593985,20.5543209115789,sin
0.135263157894737,2609.02255639098,20.5553857259476,sin
0.135263157894737,2616.54135338346,20.5564761464962,sin
0.135263157894737,2624.06015037594,20.5575828097106,sin
0.135263157894737,2631.57894736842,20.5587082036541,sin
0.135263157894737,2639.0977443609,20.5598351613816,sin
0.135263157894737,2646.61654135338,20.5609622883176,sin
0.135263157894737,2654.13533834586,20.562104176206,sin
0.135263157894737,2661.65413533835,20.5632442393731,sin
0.135263157894737,2669.17293233083,20.5643778947297,sin
0.135263157894737,2676.69172932331,20.5655005591864,sin
0.135263157894737,2684.21052631579,20.5666141182199,sin
0.135263157894737,2691.72932330827,20.5677453998039,sin
0.135263157894737,2699.24812030075,20.56887502956,sin
0.135263157894737,2706.76691729323,20.5700022109053,sin
0.135263157894737,2714.28571428571,20.5711261472568,sin
0.135263157894737,2721.8045112782,20.5722470484508,sin
0.135263157894737,2729.32330827068,20.5733667430342,sin
0.135263157894737,2736.84210526316,20.5744831415778,sin
0.135263157894737,2744.36090225564,20.5755958246357,sin
0.135263157894737,2751.87969924812,20.5767043727622,sin
0.135263157894737,2759.3984962406,20.5778035315379,sin
0.135263157894737,2766.91729323308,20.5788856321002,sin
0.135263157894737,2774.43609022556,20.5799540663676,sin
0.135263157894737,2781.95488721805,20.5810071027296,sin
0.135263157894737,2789.47368421053,20.5820430095755,sin
0.135263157894737,2796.99248120301,20.5830624439,sin
0.135263157894737,2804.51127819549,20.5840656749813,sin
0.135263157894737,2812.03007518797,20.5850497989901,sin
0.135263157894737,2819.54887218045,20.5860135863455,sin
0.135263157894737,2827.06766917293,20.5869558074665,sin
0.135263157894737,2834.58646616541,20.5878794486196,sin
0.135263157894737,2842.10526315789,20.5887905636315,sin
0.135263157894737,2849.62406015038,20.589679771579,sin
0.135263157894737,2857.14285714286,20.590563310538,sin
0.135263157894737,2864.66165413534,20.5914560498243,sin
0.135263157894737,2872.18045112782,20.5923651592282,sin
0.135263157894737,2879.6992481203,20.5932686734226,sin
0.135263157894737,2887.21804511278,20.5941598531808,sin
0.135263157894737,2894.73684210526,20.5950294954536,sin
0.135263157894737,2902.25563909774,20.5958941804039,sin
0.135263157894737,2909.77443609023,20.5967612498753,sin
0.135263157894737,2917.29323308271,20.5976464426549,sin
0.135263157894737,2924.81203007519,20.5985561628675,sin
0.135263157894737,2932.33082706767,20.5994808218705,sin
0.135263157894737,2939.84962406015,20.6004208814138,sin
0.135263157894737,2947.36842105263,20.6013617172563,sin
0.135263157894737,2954.88721804511,20.6023115709343,sin
0.135263157894737,2962.40601503759,20.6032702317333,sin
0.135263157894737,2969.92481203008,20.6042269400457,sin
0.135263157894737,2977.44360902256,20.6051772835399,sin
0.135263157894737,2984.96240601504,20.6061168498843,sin
0.135263157894737,2992.48120300752,20.6070545968805,sin
0.135263157894737,3000,20.6080036063714,sin
0.142631578947368,0,20,sin
0.142631578947368,7.5187969924812,20.0000864020216,sin
0.142631578947368,15.0375939849624,20.0005478131077,sin
0.142631578947368,22.5563909774436,20.0006941919738,sin
0.142631578947368,30.0751879699248,20.0005304564179,sin
0.142631578947368,37.593984962406,20.000396889717,sin
0.142631578947368,45.1127819548872,20.0003011478803,sin
0.142631578947368,52.6315789473684,20.0003942745667,sin
0.142631578947368,60.1503759398496,20.0006468775023,sin
0.142631578947368,67.6691729323308,20.0010600947914,sin
0.142631578947368,75.187969924812,20.0016210509659,sin
0.142631578947368,82.7067669172932,20.0022537375494,sin
0.142631578947368,90.2255639097744,20.0029813558346,sin
0.142631578947368,97.7443609022556,20.0037720766539,sin
0.142631578947368,105.263157894737,20.0046003524885,sin
0.142631578947368,112.781954887218,20.0054432063545,sin
0.142631578947368,120.300751879699,20.0064118335525,sin
0.142631578947368,127.81954887218,20.0074696629375,sin
0.142631578947368,135.338345864662,20.0086136404354,sin
0.142631578947368,142.857142857143,20.0099344113308,sin
0.142631578947368,150.375939849624,20.0115088063342,sin
0.142631578947368,157.894736842105,20.0133327505704,sin
0.142631578947368,165.413533834586,20.0154538040197,sin
0.142631578947368,172.932330827068,20.0179617363137,sin
0.142631578947368,180.451127819549,20.0208798252113,sin
0.142631578947368,187.96992481203,20.0242550410163,sin
0.142631578947368,195.488721804511,20.0280827793004,sin
0.142631578947368,203.007518796992,20.0324137649619,sin
0.142631578947368,210.526315789474,20.0372877024441,sin
0.142631578947368,218.045112781955,20.0426094627801,sin
0.142631578947368,225.563909774436,20.0483598123766,sin
0.142631578947368,233.082706766917,20.0546329994809,sin
0.142631578947368,240.601503759398,20.0614480209946,sin
0.142631578947368,248.12030075188,20.0688238738193,sin
0.142631578947368,255.639097744361,20.0767795548565,sin
0.142631578947368,263.157894736842,20.0850480286897,sin
0.142631578947368,270.676691729323,20.0936700169112,sin
0.142631578947368,278.195488721805,20.1027139237595,sin
0.142631578947368,285.714285714286,20.1121703782126,sin
0.142631578947368,293.233082706767,20.1220300092485,sin
0.142631578947368,300.751879699248,20.1322834458452,sin
0.142631578947368,308.270676691729,20.1427622968739,sin
0.142631578947368,315.789473684211,20.1534714348327,sin
0.142631578947368,323.308270676692,20.1643818838728,sin
0.142631578947368,330.827067669173,20.1754276886063,sin
0.142631578947368,338.345864661654,20.1865136490492,sin
0.142631578947368,345.864661654135,20.1975992089934,sin
0.142631578947368,353.383458646617,20.2084232982857,sin
0.142631578947368,360.902255639098,20.2189512573952,sin
0.142631578947368,368.421052631579,20.2293012010338,sin
0.142631578947368,375.93984962406,20.2395221242318,sin
0.142631578947368,383.458646616541,20.249613182197,sin
0.142631578947368,390.977443609023,20.2596258345858,sin
0.142631578947368,398.496240601504,20.2694883600123,sin
0.142631578947368,406.015037593985,20.2790250221826,sin
0.142631578947368,413.533834586466,20.2882872457231,sin
0.142631578947368,421.052631578947,20.2969839847895,sin
0.142631578947368,428.571428571429,20.30525828019,sin
0.142631578947368,436.09022556391,20.3130821753573,sin
0.142631578947368,443.609022556391,20.320400287732,sin
0.142631578947368,451.127819548872,20.3272460794718,sin
0.142631578947368,458.646616541353,20.3337207039731,sin
0.142631578947368,466.165413533835,20.3398630949667,sin
0.142631578947368,473.684210526316,20.3456299899273,sin
0.142631578947368,481.203007518797,20.3512945409047,sin
0.142631578947368,488.721804511278,20.3567812140476,sin
0.142631578947368,496.240601503759,20.3620835725815,sin
0.142631578947368,503.759398496241,20.3674060866914,sin
0.142631578947368,511.278195488722,20.3727467476388,sin
0.142631578947368,518.796992481203,20.3781646717579,sin
0.142631578947368,526.315789473684,20.3837189753829,sin
0.142631578947368,533.834586466165,20.3894309396202,sin
0.142631578947368,541.353383458647,20.3952695506494,sin
0.142631578947368,548.872180451128,20.4013376394546,sin
0.142631578947368,556.390977443609,20.4076806048008,sin
0.142631578947368,563.90977443609,20.4143438454527,sin
0.142631578947368,571.428571428571,20.4212416096629,sin
0.142631578947368,578.947368421053,20.4283023137584,sin
0.142631578947368,586.466165413534,20.4356367806145,sin
0.142631578947368,593.984962406015,20.443261513666,sin
0.142631578947368,601.503759398496,20.4511930163479,sin
0.142631578947368,609.022556390977,20.4593221395402,sin
0.142631578947368,616.541353383459,20.4676237822414,sin
0.142631578947368,624.06015037594,20.476127144749,sin
0.142631578947368,631.578947368421,20.4848214338158,sin
0.142631578947368,639.097744360902,20.4937106357859,sin
0.142631578947368,646.616541353383,20.5026211126006,sin
0.142631578947368,654.135338345865,20.5109520118482,sin
0.142631578947368,661.654135338346,20.51867866497,sin
0.142631578947368,669.172932330827,20.5262851905176,sin
0.142631578947368,676.691729323308,20.5341079223949,sin
0.142631578947368,684.210526315789,20.5422371101595,sin
0.142631578947368,691.729323308271,20.5505557029102,sin
0.142631578947368,699.248120300752,20.5587372261223,sin
0.142631578947368,706.766917293233,20.5666071921763,sin
0.142631578947368,714.285714285714,20.5739699945877,sin
0.142631578947368,721.804511278195,20.5807326927926,sin
0.142631578947368,729.323308270677,20.5868986587755,sin
0.142631578947368,736.842105263158,20.5925074410348,sin
0.142631578947368,744.360902255639,20.5975942092372,sin
0.142631578947368,751.87969924812,20.6022609937734,sin
0.142631578947368,759.398496240602,20.6064778504257,sin
0.142631578947368,766.917293233083,20.6102702710869,sin
0.142631578947368,774.436090225564,20.6136637476497,sin
0.142631578947368,781.954887218045,20.6168059870134,sin
0.142631578947368,789.473684210526,20.6197584859895,sin
0.142631578947368,796.992481203008,20.6225231540662,sin
0.142631578947368,804.511278195489,20.6251471020928,sin
0.142631578947368,812.03007518797,20.6276865443933,sin
0.142631578947368,819.548872180451,20.6302994429193,sin
0.142631578947368,827.067669172932,20.6329868161861,sin
0.142631578947368,834.586466165414,20.6358088190568,sin
0.142631578947368,842.105263157895,20.6388256063946,sin
0.142631578947368,849.624060150376,20.6420404722708,sin
0.142631578947368,857.142857142857,20.6454680480936,sin
0.142631578947368,864.661654135338,20.649191501136,sin
0.142631578947368,872.18045112782,20.653257968778,sin
0.142631578947368,879.699248120301,20.6577145883998,sin
0.142631578947368,887.218045112782,20.6623155897753,sin
0.142631578947368,894.736842105263,20.6672136075181,sin
0.142631578947368,902.255639097744,20.6724306413617,sin
0.142631578947368,909.774436090226,20.6779812897455,sin
0.142631578947368,917.293233082707,20.6838184396988,sin
0.142631578947368,924.812030075188,20.6898359002294,sin
0.142631578947368,932.330827067669,20.6960667298453,sin
0.142631578947368,939.84962406015,20.7024773930214,sin
0.142631578947368,947.368421052632,20.7090288616863,sin
0.142631578947368,954.887218045113,20.7157454546996,sin
0.142631578947368,962.406015037594,20.7225194751353,sin
0.142631578947368,969.924812030075,20.7286422290918,sin
0.142631578947368,977.443609022556,20.7342310881177,sin
0.142631578947368,984.962406015038,20.7395253121016,sin
0.142631578947368,992.481203007519,20.7453114222105,sin
0.142631578947368,1000,20.7516185268515,sin
0.142631578947368,1007.51879699248,20.7582349398035,sin
0.142631578947368,1015.03759398496,20.764536953265,sin
0.142631578947368,1022.55639097744,20.7703311401796,sin
0.142631578947368,1030.07518796992,20.7754809483715,sin
0.142631578947368,1037.59398496241,20.7800377683621,sin
0.142631578947368,1045.11278195489,20.7840437380713,sin
0.142631578947368,1052.63157894737,20.7875920339434,sin
0.142631578947368,1060.15037593985,20.7906961594788,sin
0.142631578947368,1067.66917293233,20.7933967607807,sin
0.142631578947368,1075.18796992481,20.7956867072543,sin
0.142631578947368,1082.70676691729,20.7976177939494,sin
0.142631578947368,1090.22556390977,20.7992893959883,sin
0.142631578947368,1097.74436090226,20.8006926688097,sin
0.142631578947368,1105.26315789474,20.8018613683309,sin
0.142631578947368,1112.78195488722,20.802836072813,sin
0.142631578947368,1120.3007518797,20.8038279084453,sin
0.142631578947368,1127.81954887218,20.8048057553093,sin
0.142631578947368,1135.33834586466,20.8058260424516,sin
0.142631578947368,1142.85714285714,20.8069451989189,sin
0.142631578947368,1150.37593984962,20.808216763307,sin
0.142631578947368,1157.89473684211,20.8096974181246,sin
0.142631578947368,1165.41353383459,20.8114435509795,sin
0.142631578947368,1172.93233082707,20.8135111482015,sin
0.142631578947368,1180.45112781955,20.8158391380061,sin
0.142631578947368,1187.96992481203,20.8184268253852,sin
0.142631578947368,1195.48872180451,20.8213540904475,sin
0.142631578947368,1203.00751879699,20.8246512499383,sin
0.142631578947368,1210.52631578947,20.8282582252274,sin
0.142631578947368,1218.04511278195,20.8320574466088,sin
0.142631578947368,1225.56390977444,20.8361365565869,sin
0.142631578947368,1233.08270676692,20.8404937018348,sin
0.142631578947368,1240.6015037594,20.8451096087451,sin
0.142631578947368,1248.12030075188,20.8498816598335,sin
0.142631578947368,1255.63909774436,20.8548237511478,sin
0.142631578947368,1263.15789473684,20.8599013727678,sin
0.142631578947368,1270.67669172932,20.8650795918772,sin
0.142631578947368,1278.1954887218,20.8704023206578,sin
0.142631578947368,1285.71428571429,20.8757171991792,sin
0.142631578947368,1293.23308270677,20.8804781800304,sin
0.142631578947368,1300.75187969925,20.8848577380322,sin
0.142631578947368,1308.27067669173,20.8889591310195,sin
0.142631578947368,1315.78947368421,20.8933583663987,sin
0.142631578947368,1323.30827067669,20.8980173286513,sin
0.142631578947368,1330.82706766917,20.9028881232064,sin
0.142631578947368,1338.34586466165,20.9074163151012,sin
0.142631578947368,1345.86466165414,20.9114702616228,sin
0.142631578947368,1353.38345864662,20.9148556766503,sin
0.142631578947368,1360.9022556391,20.9176573719573,sin
0.142631578947368,1368.42105263158,20.9199235029052,sin
0.142631578947368,1375.93984962406,20.9216910109308,sin
0.142631578947368,1383.45864661654,20.9231105359562,sin
0.142631578947368,1390.97744360902,20.9241949797909,sin
0.142631578947368,1398.4962406015,20.9249949991057,sin
0.142631578947368,1406.01503759398,20.9255616880184,sin
0.142631578947368,1413.53383458647,20.9259159270721,sin
0.142631578947368,1421.05263157895,20.9261196474131,sin
0.142631578947368,1428.57142857143,20.9262558218266,sin
0.142631578947368,1436.09022556391,20.9263482229845,sin
0.142631578947368,1443.60902255639,20.9264447043068,sin
0.142631578947368,1451.12781954887,20.9265931192133,sin
0.142631578947368,1458.64661654135,20.9268493296266,sin
0.142631578947368,1466.16541353383,20.9272726751108,sin
0.142631578947368,1473.68421052632,20.9279051013032,sin
0.142631578947368,1481.2030075188,20.9287966407687,sin
0.142631578947368,1488.72180451128,20.9299973260724,sin
0.142631578947368,1496.24060150376,20.9314493429002,sin
0.142631578947368,1503.75939849624,20.9331535656882,sin
0.142631578947368,1511.27819548872,20.9351928824643,sin
0.142631578947368,1518.7969924812,20.9375979851026,sin
0.142631578947368,1526.31578947368,20.9403995654768,sin
0.142631578947368,1533.83458646617,20.9433778596362,sin
0.142631578947368,1541.35338345865,20.9465805959819,sin
0.142631578947368,1548.87218045113,20.9500560111333,sin
0.142631578947368,1556.39097744361,20.9538021046441,sin
0.142631578947368,1563.90977443609,20.9578168760682,sin
0.142631578947368,1571.42857142857,20.9619718721997,sin
0.142631578947368,1578.94736842105,20.9663255624403,sin
0.142631578947368,1586.46616541353,20.9712228970254,sin
0.142631578947368,1593.98496240602,20.9759078520656,sin
0.142631578947368,1601.5037593985,20.9800472766214,sin
0.142631578947368,1609.02255639098,20.983540902444,sin
0.142631578947368,1616.54135338346,20.9868489118238,sin
0.142631578947368,1624.06015037594,20.9902920741782,sin
0.142631578947368,1631.57894736842,20.994049319442,sin
0.142631578947368,1639.0977443609,20.998108178209,sin
0.142631578947368,1646.61654135338,21.0020975876912,sin
0.142631578947368,1654.13533834586,21.005865669682,sin
0.142631578947368,1661.65413533835,21.0090728782026,sin
0.142631578947368,1669.17293233083,21.0116974146651,sin
0.142631578947368,1676.69172932331,21.0136331513376,sin
0.142631578947368,1684.21052631579,21.0150441416843,sin
0.142631578947368,1691.72932330827,21.015935103679,sin
0.142631578947368,1699.24812030075,21.0164967417095,sin
0.142631578947368,1706.76691729323,21.0166852972773,sin
0.142631578947368,1714.28571428571,21.0165462073605,sin
0.142631578947368,1721.8045112782,21.0161249089373,sin
0.142631578947368,1729.32330827068,21.0155557028277,sin
0.142631578947368,1736.84210526316,21.0148677222617,sin
0.142631578947368,1744.36090225564,21.0141110817859,sin
0.142631578947368,1751.87969924812,21.0133438967989,sin
0.142631578947368,1759.3984962406,21.0126248633474,sin
0.142631578947368,1766.91729323308,21.0120122648314,sin
0.142631578947368,1774.43609022556,21.0115641419505,sin
0.142631578947368,1781.95488721805,21.011338724556,sin
0.142631578947368,1789.47368421053,21.0113457129182,sin
0.142631578947368,1796.99248120301,21.0115872843072,sin
0.142631578947368,1804.51127819549,21.0121436528353,sin
0.142631578947368,1812.03007518797,21.0130585189099,sin
0.142631578947368,1819.54887218045,21.0143267582375,sin
0.142631578947368,1827.06766917293,21.0158321084986,sin
0.142631578947368,1834.58646616541,21.0176784707066,sin
0.142631578947368,1842.10526315789,21.0198824371486,sin
0.142631578947368,1849.62406015038,21.0224536684815,sin
0.142631578947368,1857.14285714286,21.0252751000066,sin
0.142631578947368,1864.66165413534,21.0283755797559,sin
0.142631578947368,1872.18045112782,21.0317268400169,sin
0.142631578947368,1879.6992481203,21.0352947347927,sin
0.142631578947368,1887.21804511278,21.0390392398019,sin
0.142631578947368,1894.73684210526,21.0429154274144,sin
0.142631578947368,1902.25563909774,21.0468841067536,sin
0.142631578947368,1909.77443609023,21.0507982806011,sin
0.142631578947368,1917.29323308271,21.0542428963661,sin
0.142631578947368,1924.81203007519,21.0573638117299,sin
0.142631578947368,1932.33082706767,21.0603048638998,sin
0.142631578947368,1939.84962406015,21.0634799829141,sin
0.142631578947368,1947.36842105263,21.0669482703845,sin
0.142631578947368,1954.88721804511,21.07064634624,sin
